step,loss,loss_num,loss_order,loss_grammar,grad_norm,logit_max,weight_norm,lr
300,4.806657314300537,7.068967819213867,3.3026838302612305,2.077624559402466,0.7112903594970703,9.836559295654297,1273.7280391277143,6.02e-05
310,4.768275260925293,7.111186504364014,3.269279718399048,1.9789111614227295,0.6983336210250854,9.850597381591797,1273.7037729119982,6.220000000000001e-05
320,4.460570812225342,6.982556343078613,2.723182439804077,1.6461623907089233,0.7386990189552307,9.954651832580566,1273.6791303257937,6.42e-05
330,4.401514053344727,7.070374011993408,2.828216552734375,1.6532766819000244,0.8008716702461243,9.967121124267578,1273.6544237222058,6.620000000000001e-05
340,4.493919372558594,6.969180583953857,2.8636651039123535,1.706979513168335,0.693492591381073,10.034942626953125,1273.6298062735339,6.82e-05
350,4.454189300537109,6.774747371673584,2.885073661804199,1.656494379043579,0.6187430024147034,10.109230995178223,1273.6047997605344,7.02e-05
360,4.327180862426758,6.856662273406982,2.6373696327209473,1.5630816221237183,0.6900253891944885,10.119061470031738,1273.580189446534,7.22e-05
370,4.1141252517700195,6.7055583000183105,2.247363567352295,1.3543903827667236,0.6697413921356201,10.245782852172852,1273.555677041544,7.42e-05
380,4.169966220855713,6.617084503173828,2.2350845336914062,1.2773799896240234,0.614359438419342,10.22916030883789,1273.5304218537774,7.620000000000001e-05
390,3.9346070289611816,6.757898807525635,2.2120373249053955,1.1325206756591797,0.6756671667098999,10.298616409301758,1273.5049378405095,7.82e-05
400,3.959712266921997,6.547226428985596,2.2098259925842285,1.0863550901412964,0.5884168148040771,10.372366905212402,1273.4796686863172,8.020000000000001e-05
410,4.005033016204834,6.718047618865967,2.5136168003082275,1.1302034854888916,0.6138132214546204,10.465980529785156,1273.4537623116344,8.22e-05
420,4.034186363220215,6.627609729766846,2.548292398452759,1.140000343322754,0.5957499742507935,10.501598358154297,1273.4279007826126,8.42e-05
430,4.1424384117126465,6.745390892028809,2.45412540435791,1.1989411115646362,0.49729230999946594,10.565021514892578,1273.402448728404,8.620000000000001e-05
440,3.962709903717041,6.40904426574707,2.3826420307159424,1.0196186304092407,0.5131627917289734,10.66893482208252,1273.3759469960748,8.82e-05
450,3.8952176570892334,6.526623249053955,2.3310887813568115,0.8454394936561584,0.5373502373695374,10.668445587158203,1273.3496238731339,9.020000000000001e-05
460,3.866692304611206,6.447580337524414,2.357292890548706,0.9438384771347046,0.598447859287262,10.728957176208496,1273.3238136143666,9.22e-05
470,3.7366557121276855,6.31004524230957,1.997437596321106,0.8807192444801331,0.5395216941833496,10.772141456604004,1273.296972430419,9.42e-05
480,3.794801712036133,6.33115816116333,2.0769662857055664,0.8711751103401184,0.4868277907371521,10.853791236877441,1273.2697698515735,9.620000000000001e-05
490,3.7244551181793213,6.405339241027832,1.899444818496704,0.8114425539970398,0.4928033649921417,10.88266372680664,1273.2426421078962,9.82e-05
500,3.8750736713409424,6.540256023406982,2.1470401287078857,0.9260871410369873,0.4574025571346283,11.005278587341309,1273.214740590561,0.0001
510,3.6994733810424805,6.035501003265381,1.9491448402404785,0.7108754515647888,0.5102086067199707,11.012505531311035,1273.1860708825106,9.99999415999866e-05
520,3.608227014541626,6.256234645843506,2.2000577449798584,0.7247345447540283,0.5596063137054443,11.005183219909668,1273.1571411681361,9.999976640009794e-05
530,3.7440409660339355,6.400767803192139,2.1297190189361572,0.7249948978424072,0.45385074615478516,11.072237014770508,1273.1287141288046,9.99994744007888e-05
540,3.598205327987671,6.3147501945495605,2.141061782836914,0.6870331168174744,0.4763806164264679,11.182509422302246,1273.1008876168023,9.999906560281705e-05
550,3.6324801445007324,6.347879409790039,2.0846409797668457,0.6438878774642944,0.49859195947647095,11.241742134094238,1273.0750171523973,9.999854000724376e-05
560,3.662022829055786,6.28556489944458,1.68621826171875,0.7273867130279541,0.44599005579948425,11.211956024169922,1273.0489272364719,9.999789761543314e-05
570,3.6328673362731934,6.245298862457275,1.9185608625411987,0.6823881268501282,0.514582097530365,11.29427433013916,1273.0218303979625,9.999713842905256e-05
580,3.6611359119415283,6.069181442260742,2.18559193611145,0.6893138289451599,0.4503926932811737,11.339274406433105,1272.997317834448,9.999626245007253e-05
590,3.653738260269165,6.294727325439453,1.8972262144088745,0.6821246147155762,0.4256715774536133,11.430849075317383,1272.9720461106294,9.999526968076671e-05
600,3.5729639530181885,6.149769306182861,1.5463796854019165,0.6358428597450256,0.5637490153312683,11.464311599731445,1272.9470664949126,9.999416012371186e-05
610,3.4398367404937744,6.0847344398498535,1.8425079584121704,0.5800164341926575,0.5004420876502991,11.47632122039795,1272.920042563081,9.999293378178792e-05
620,3.4326257705688477,5.920899391174316,1.7680613994598389,0.5368144512176514,0.5445374846458435,11.551084518432617,1272.8968352668362,9.999159065817795e-05
630,3.593526601791382,6.08937406539917,1.66913902759552,0.6846198439598083,0.5781046152114868,11.577691078186035,1272.8735501442375,9.999013075636805e-05
640,3.5791568756103516,6.0485100746154785,1.9811253547668457,0.5832517147064209,0.4588424563407898,11.610786437988281,1272.848649133004,9.99885540801475e-05
650,3.511951446533203,6.037654399871826,1.9062573909759521,0.5577390789985657,0.4217001795768738,11.611238479614258,1272.8235323342906,9.998686063360869e-05
660,3.3933351039886475,6.039527893066406,1.6155204772949219,0.518332302570343,0.4945751428604126,11.728523254394531,1272.799085274833,9.9985050421147e-05
670,3.3626112937927246,6.0555267333984375,1.5722193717956543,0.4999532699584961,0.8311682939529419,11.763055801391602,1272.7758383345965,9.998312344746097e-05
680,3.3483128547668457,5.758542537689209,1.7984768152236938,0.5185065269470215,0.9540315866470337,11.75073528289795,1272.7510750736742,9.998107971755216e-05
690,3.45784330368042,5.87388801574707,1.983210563659668,0.5344417691230774,0.6174741387367249,11.760231971740723,1272.7269338496626,9.997891923672517e-05
700,3.427753448486328,5.929016590118408,1.8425321578979492,0.5264115333557129,0.6027914881706238,11.781183242797852,1272.7030576967734,9.997664201058768e-05
710,3.425743818283081,6.077730655670166,2.1235787868499756,0.5093089938163757,0.4624212980270386,11.942248344421387,1272.6797832438792,9.997424804505034e-05
720,3.4870691299438477,5.96154260635376,1.9106842279434204,0.4745015799999237,0.46327468752861023,11.912649154663086,1272.6564486153727,9.997173734632681e-05
730,3.336183547973633,5.989091873168945,1.9473246335983276,0.4940687119960785,0.6006340980529785,11.925766944885254,1272.633664095025,9.996910992093378e-05
740,3.365748167037964,5.970805644989014,1.6990894079208374,0.47268232703208923,0.5999844670295715,11.97083854675293,1272.6102178433257,9.996636577569086e-05
750,3.4592177867889404,5.925520420074463,1.9483842849731445,0.5231825709342957,0.7642759084701538,12.035940170288086,1272.5870854947195,9.996350491772064e-05
760,3.6088366508483887,6.169521331787109,1.9613397121429443,0.5129204392433167,0.549886167049408,12.154874801635742,1272.5643296730816,9.996052735444863e-05
770,3.381638765335083,5.741508960723877,1.7973765134811401,0.480659157037735,0.6764627695083618,12.031196594238281,1272.5414528808656,9.995743309360326e-05
780,3.5258939266204834,6.037605285644531,1.7250484228134155,0.48715347051620483,0.5789777636528015,12.069856643676758,1272.518883759779,9.995422214321588e-05
790,3.2943735122680664,5.895186424255371,1.7831339836120605,0.4613937437534332,0.5181928873062134,12.087170600891113,1272.4967804903783,9.995089451162068e-05
800,3.39674711227417,5.884364604949951,1.8691550493240356,0.46119070053100586,0.7335292100906372,12.193319320678711,1272.4743744747338,9.99474502074547e-05
810,3.1104047298431396,5.723026752471924,1.6895955801010132,0.39298567175865173,0.6094979643821716,12.221038818359375,1272.4530448767732,9.994388923965784e-05
820,3.4236299991607666,5.970961570739746,1.7064218521118164,0.4673021733760834,0.6509166359901428,12.213199615478516,1272.4331474293115,9.99402116174728e-05
830,3.181455135345459,5.899679660797119,1.6747177839279175,0.4105237126350403,0.9332093000411987,12.310701370239258,1272.410878750618,9.993641735044503e-05
840,3.30963134765625,5.664543151855469,1.775773286819458,0.44795769453048706,0.9344272613525391,12.318625450134277,1272.3897110568016,9.993250644842278e-05
850,3.3499104976654053,5.586912155151367,1.6810824871063232,0.4518994987010956,0.4854177236557007,12.336413383483887,1272.3682932354968,9.9928478921557e-05
860,3.096167802810669,5.850679397583008,1.5976985692977905,0.4050328731536865,0.6526147723197937,12.339550018310547,1272.3468019889528,9.992433478030138e-05
870,3.218488931655884,5.678468227386475,1.5362457036972046,0.4242320656776428,0.7929717898368835,12.444244384765625,1272.3255792684943,9.992007403541229e-05
880,3.3502562046051025,5.863713264465332,1.749453067779541,0.43848416209220886,1.070111870765686,12.426284790039062,1272.3047306783642,9.991569669794869e-05
890,3.0496628284454346,5.540177822113037,1.4995653629302979,0.39609619975090027,0.7054241299629211,12.396605491638184,1272.2837975608318,9.991120277927223e-05
900,3.3378872871398926,5.863898754119873,1.689051628112793,0.39495420455932617,0.9334136247634888,12.579039573669434,1272.2632104555314,9.990659229104712e-05
910,3.183330774307251,5.7256760597229,1.7521703243255615,0.4545845091342926,0.5498882532119751,12.512785911560059,1272.2434220295956,9.990186524524014e-05
920,3.317181348800659,5.688043594360352,1.5783188343048096,0.4002266228199005,0.9655254483222961,12.60922908782959,1272.223357044022,9.98970216541206e-05
930,3.2338829040527344,5.682174205780029,1.792726993560791,0.38994935154914856,0.6183392405509949,12.519343376159668,1272.2028197234101,9.989206153026032e-05
940,3.1948208808898926,5.637345314025879,1.9095830917358398,0.38921380043029785,0.7230931520462036,12.499942779541016,1272.1816628226186,9.988698488653359e-05
950,3.2929158210754395,5.6725754737854,1.7448062896728516,0.3813096880912781,0.5173175930976868,12.690594673156738,1272.1607085166252,9.988179173611711e-05
960,3.099050283432007,5.5443115234375,1.7123713493347168,0.3952246904373169,0.8010212779045105,12.676261901855469,1272.1404104541307,9.987648209248997e-05
970,3.3279550075531006,5.751129627227783,1.6544864177703857,0.41910892724990845,1.4081306457519531,12.852336883544922,1272.120827580774,9.98710559694337e-05
980,3.3559389114379883,5.679056167602539,1.8848048448562622,0.3710636794567108,1.097126841545105,12.584474563598633,1272.1015584701922,9.986551338103208e-05
990,3.1265830993652344,5.688722133636475,1.724555253982544,0.3843565583229065,0.5493825078010559,12.766523361206055,1272.0819807200016,9.985985434167123e-05
1000,3.2209630012512207,5.777844429016113,1.3155312538146973,0.3784373700618744,1.7825993299484253,12.657927513122559,1272.0618172831248,9.985407886603945e-05
1010,3.1165361404418945,5.577735900878906,1.5469907522201538,0.3810212314128876,0.6847034692764282,12.72348690032959,1272.0423838491151,9.984818696912737e-05
1020,3.2265751361846924,5.560164451599121,1.4576231241226196,0.40789592266082764,1.8766651153564453,12.715376853942871,1272.0227467018656,9.98421786662277e-05
1030,3.1816482543945312,5.768251895904541,1.6027915477752686,0.3658418655395508,0.7185471653938293,12.831028938293457,1272.0017738281533,9.983605397293534e-05
1040,3.297743320465088,5.824234485626221,1.7432218790054321,0.3649511933326721,0.6107264757156372,12.729289054870605,1271.980982711185,9.98298129051473e-05
1050,3.191769599914551,5.646703720092773,1.6670656204223633,0.35083022713661194,0.622803807258606,12.91086483001709,1271.959834905458,9.982345547906258e-05
1060,3.104907751083374,5.611936569213867,1.8844367265701294,0.35029083490371704,1.6645313501358032,12.744142532348633,1271.9394866763005,9.981698171118227e-05
1070,3.0018277168273926,5.395305633544922,1.666871428489685,0.3415752649307251,0.7227516770362854,12.822153091430664,1271.9194555870033,9.981039161830939e-05
1080,3.0485622882843018,5.401946544647217,1.738595724105835,0.3598105013370514,0.8548707962036133,13.064882278442383,1271.8993977854416,9.980368521754887e-05
1090,3.1595757007598877,5.637121200561523,1.5531361103057861,0.3874179720878601,2.6671948432922363,12.88123893737793,1271.8791551188724,9.979686252630758e-05
1100,3.107694149017334,5.439217567443848,1.8908934593200684,0.32661163806915283,1.3184810876846313,13.01474380493164,1271.8593287905378,9.978992356229419e-05
1110,3.0636227130889893,5.429381370544434,1.4013458490371704,0.3544771671295166,1.1544139385223389,12.891225814819336,1271.8403594403778,9.978286834351917e-05
1120,3.2463271617889404,5.585061073303223,1.490451693534851,0.3800252676010132,1.7404005527496338,13.057672500610352,1271.8214891726866,9.977569688829475e-05
1130,3.128335475921631,5.467105865478516,1.717247724533081,0.34233537316322327,0.7397269606590271,12.99649429321289,1271.8015707965544,9.97684092152348e-05
1140,2.9203569889068604,5.2794508934021,1.390570044517517,0.33933719992637634,1.0718451738357544,12.960461616516113,1271.78263068554,9.976100534325493e-05
1150,3.063478708267212,5.273596286773682,1.6612918376922607,0.33923861384391785,1.1227073669433594,13.08774185180664,1271.7640835023942,9.97534852915723e-05
1160,3.134186267852783,5.430862903594971,1.7389309406280518,0.3379767835140228,0.6927412152290344,12.899221420288086,1271.745072499473,9.974584907970562e-05
1170,3.131744384765625,5.345423698425293,1.7598984241485596,0.35348135232925415,0.7735674977302551,12.97770881652832,1271.7258571002208,9.97380967274751e-05
1180,3.143235683441162,5.419777870178223,1.7143340110778809,0.3862801790237427,2.419544219970703,13.053853034973145,1271.7074825932762,9.973022825500239e-05
1190,3.0913379192352295,5.379448890686035,1.758208155632019,0.3303591310977936,1.3659478425979614,13.109627723693848,1271.6899588862152,9.97222436827106e-05
1200,2.999181032180786,5.3872246742248535,1.722090721130371,0.3155854344367981,1.0985407829284668,13.101960182189941,1271.6711788616947,9.971414303132409e-05
1210,3.057936191558838,5.444581031799316,1.683896780014038,0.3519071936607361,1.0392512083053589,12.950322151184082,1271.6522707229776,9.970592632186858e-05
1220,3.0808753967285156,5.35793399810791,2.004706621170044,0.34279173612594604,0.9717725515365601,13.259787559509277,1271.6327995764825,9.969759357567099e-05
1230,3.1786837577819824,5.5193376541137695,1.8288276195526123,0.3309902548789978,1.6450660228729248,13.174567222595215,1271.613946435575,9.968914481435942e-05
1240,3.045980930328369,5.345759391784668,1.5547575950622559,0.3416513204574585,0.8405923843383789,13.385858535766602,1271.5949412733994,9.968058005986315e-05
1250,3.0357213020324707,5.281957149505615,1.697065830230713,0.32524996995925903,0.7449246048927307,13.202692031860352,1271.5761196285075,9.967189933441243e-05
1260,2.9889628887176514,5.3359856605529785,1.6418086290359497,0.29975229501724243,0.7403814196586609,13.265076637268066,1271.5576281086906,9.966310266053861e-05
1270,2.984783887863159,5.338179588317871,1.6141990423202515,0.3286106288433075,1.0210413932800293,13.120162963867188,1271.539551669483,9.96541900610739e-05
1280,2.9845035076141357,5.28102970123291,1.6345497369766235,0.29025375843048096,1.1637225151062012,13.318475723266602,1271.5217474238777,9.964516155915151e-05
1290,2.8387675285339355,5.120934963226318,1.7096738815307617,0.31133052706718445,0.941555380821228,13.210441589355469,1271.5034823896092,9.963601717820538e-05
1300,3.0487310886383057,5.24804162979126,1.7755250930786133,0.29227784276008606,1.14946448802948,13.280651092529297,1271.4862520663085,9.96267569419703e-05
1310,2.970576286315918,5.141549110412598,1.8528586626052856,0.31688639521598816,1.1282917261123657,13.276735305786133,1271.4671701798109,9.96173808744817e-05
1320,2.9187026023864746,5.129759311676025,1.8745194673538208,0.31795674562454224,0.8292953372001648,13.373481750488281,1271.4480822820606,9.96078890000757e-05
1330,3.097564220428467,5.302289962768555,1.641068696975708,0.30813997983932495,0.9834374189376831,13.3787202835083,1271.4297646824314,9.9598281343389e-05
1340,2.874907970428467,5.062463760375977,1.4718929529190063,0.3023090660572052,0.8397095799446106,13.466365814208984,1271.4126535365283,9.958855792935884e-05
1350,3.0527679920196533,5.3178205490112305,1.8330596685409546,0.3079192340373993,0.7069985866546631,13.405734062194824,1271.3948618134732,9.957871878322283e-05
1360,2.7845466136932373,5.02583122253418,1.4362738132476807,0.3350776135921478,0.8396874666213989,13.421628952026367,1271.37704688379,9.956876393051906e-05
1370,2.956176519393921,5.192229270935059,1.4492696523666382,0.2639309763908386,1.275079369544983,13.316162109375,1271.3596052249864,9.95586933970859e-05
1380,2.9729104042053223,5.159012317657471,1.5324246883392334,0.29488447308540344,0.8452644944190979,13.559412002563477,1271.3422349538537,9.954850720906197e-05
1390,3.022365093231201,5.20927619934082,1.5668543577194214,0.32997217774391174,1.094391942024231,13.42183780670166,1271.3242921271026,9.953820539288612e-05
1400,2.9523231983184814,5.105019569396973,1.4103431701660156,0.2942623198032379,0.7236431837081909,13.425034523010254,1271.3063395456393,9.95277879752973e-05
1410,2.936692953109741,5.0306243896484375,1.6327484846115112,0.28496047854423523,0.7047088742256165,13.379999160766602,1271.2872934941406,9.951725498333448e-05
1420,2.9706106185913086,5.165894031524658,1.4918615818023682,0.3202858567237854,0.8725097179412842,13.420276641845703,1271.2687361941323,9.950660644433664e-05
1430,3.0359537601470947,5.1201372146606445,1.7953089475631714,0.2977867126464844,0.9416003823280334,13.578953742980957,1271.2507695473103,9.949584238594264e-05
1440,3.118795156478882,5.292982578277588,1.572615623474121,0.32631632685661316,0.9490240216255188,13.734539985656738,1271.232853341677,9.948496283609122e-05
1450,2.8695902824401855,5.148215293884277,1.614847183227539,0.3064880669116974,1.351758360862732,13.472561836242676,1271.2141716377887,9.947396782302088e-05
1460,2.776273727416992,4.905338287353516,1.6395739316940308,0.27074891328811646,0.7720927000045776,13.742937088012695,1271.1952736166938,9.946285737526974e-05
1470,2.739708185195923,4.809133052825928,1.4644824266433716,0.2988773286342621,1.4840202331542969,13.523995399475098,1271.1773474941792,9.945163152167565e-05
1480,2.7925896644592285,4.985208511352539,1.5302672386169434,0.2792246639728546,1.3062684535980225,13.754773139953613,1271.1591717652157,9.944029029137591e-05
1490,2.908390760421753,5.1271443367004395,1.8112949132919312,0.2988053858280182,1.4386005401611328,13.615476608276367,1271.140638662608,9.942883371380733e-05
1500,2.8108553886413574,4.9280924797058105,1.5654635429382324,0.24770326912403107,0.7905962467193604,13.650361061096191,1271.1225861084279,9.941726181870608e-05
1510,2.921368360519409,5.055081844329834,1.6342922449111938,0.2829474210739136,1.5618942975997925,13.758801460266113,1271.1044469453975,9.94055746361077e-05
1520,2.8092548847198486,4.942793369293213,1.5890249013900757,0.3171173632144928,0.9883758425712585,13.733654975891113,1271.0869077922468,9.939377219634689e-05
1530,2.9492266178131104,5.0714216232299805,1.8492567539215088,0.28023582696914673,1.7005478143692017,13.711809158325195,1271.069464945224,9.938185453005758e-05
1540,2.879687786102295,4.941248893737793,1.5640608072280884,0.2855928838253021,1.4901992082595825,13.766676902770996,1271.051933177521,9.936982166817273e-05
1550,2.8186914920806885,4.824396133422852,1.5220333337783813,0.2924947440624237,1.219510555267334,13.717329025268555,1271.0354190139992,9.935767364192428e-05
1560,2.8404719829559326,4.945173263549805,1.7031705379486084,0.28821036219596863,0.7836517095565796,13.898887634277344,1271.0187215826338,9.934541048284317e-05
1570,2.8638651371002197,5.004801273345947,1.1754076480865479,0.28590652346611023,2.5410900115966797,13.710819244384766,1271.0014943200474,9.933303222275907e-05
1580,2.897397994995117,5.123108863830566,1.8068625926971436,0.2853042185306549,0.9612855911254883,13.904016494750977,1270.9836894796201,9.932053889380048e-05
1590,2.820707082748413,4.893555641174316,1.655900001525879,0.3218846917152405,1.6322201490402222,14.003697395324707,1270.9665337359465,9.930793052839452e-05
1600,2.762604236602783,4.8679022789001465,1.519426941871643,0.320239782333374,1.3296005725860596,14.03564453125,1270.949416240554,9.92952071592669e-05
1610,2.6380629539489746,4.753067970275879,1.5616464614868164,0.2953706681728363,1.18705415725708,13.835258483886719,1270.9325223247474,9.928236881944187e-05
1620,2.5407793521881104,4.781505107879639,1.4371033906936646,0.2576148808002472,0.950168788433075,13.741599082946777,1270.9162145971707,9.926941554224203e-05
1630,2.6319262981414795,4.653792381286621,1.568374514579773,0.2852382957935333,1.0530509948730469,13.707398414611816,1270.8987600441558,9.925634736128836e-05
1640,2.7794198989868164,4.9784040451049805,1.6182513236999512,0.29895853996276855,1.415169596672058,13.930222511291504,1270.8814642428931,9.924316431050005e-05
1650,2.66646671295166,4.7528886795043945,1.3971059322357178,0.28785666823387146,1.131880283355713,13.821401596069336,1270.86452145202,9.922986642409447e-05
1660,2.90781831741333,4.838011741638184,1.6971266269683838,0.28359100222587585,1.185310959815979,13.919720649719238,1270.8481017467416,9.921645373658697e-05
1670,2.7657506465911865,4.821000099182129,1.8380348682403564,0.2679761052131653,2.468069076538086,13.961997032165527,1270.8315926035211,9.920292628279099e-05
1680,2.710203170776367,4.827095031738281,1.8413833379745483,0.26608461141586304,2.234440565109253,13.961936950683594,1270.8147578831877,9.91892840978178e-05
1690,2.9660515785217285,5.005386829376221,1.9353291988372803,0.3124118447303772,2.650027275085449,13.943181037902832,1270.797889069352,9.917552721707642e-05
1700,2.8941357135772705,4.81240701675415,1.7434595823287964,0.29593709111213684,2.074157953262329,13.809122085571289,1270.7819808605686,9.916165567627362e-05
1710,2.796321153640747,4.836064338684082,1.6533739566802979,0.25936946272850037,1.6580127477645874,13.92150592803955,1270.7661744210586,9.914766951141376e-05
1720,2.5940585136413574,4.596761703491211,1.555077075958252,0.2489354908466339,1.228009819984436,13.94662857055664,1270.7494797448715,9.913356875879873e-05
1730,2.6155219078063965,4.610616683959961,1.5414035320281982,0.2431885451078415,0.8252818584442139,13.99975299835205,1270.7321629264245,9.911935345502782e-05
1740,2.833383560180664,4.955270290374756,1.53215754032135,0.2931210696697235,1.8049023151397705,13.956313133239746,1270.7161087241543,9.910502363699764e-05
1750,2.4663970470428467,4.635246276855469,1.561263084411621,0.27388009428977966,0.8958878517150879,14.025198936462402,1270.6996329308965,9.909057934190205e-05
1760,2.729243755340576,4.6831865310668945,1.7736997604370117,0.26674580574035645,0.7903364896774292,14.105491638183594,1270.6834432346218,9.907602060723202e-05
1770,2.650269031524658,4.745378494262695,1.462073564529419,0.2867332994937897,1.3520563840866089,14.089424133300781,1270.667019273876,9.906134747077557e-05
1780,2.6773462295532227,4.668255805969238,1.447960376739502,0.27220219373703003,2.409128189086914,14.635354042053223,1270.6496289663896,9.904655997061765e-05
1790,2.5964200496673584,4.556689262390137,1.3393328189849854,0.27764490246772766,2.096508502960205,14.169177055358887,1270.632869955721,9.903165814514004e-05
1800,2.6794965267181396,4.643567085266113,1.6790149211883545,0.2878979444503784,0.9672396779060364,14.078851699829102,1270.6160883947905,9.901664203302126e-05
1810,2.6224112510681152,4.630986213684082,1.4954612255096436,0.25429514050483704,1.3484978675842285,14.0360746383667,1270.5985627963653,9.900151167323648e-05
1820,2.679070472717285,4.732842445373535,1.6384756565093994,0.2540290653705597,1.667410135269165,14.175474166870117,1270.5827210801547,9.898626710505741e-05
1830,2.589251756668091,4.4606032371521,1.5161882638931274,0.28306394815444946,1.839016318321228,14.253032684326172,1270.5663602878208,9.897090836805216e-05
1840,2.772003173828125,5.0035624504089355,1.9064160585403442,0.22661171853542328,2.0630674362182617,14.15603256225586,1270.549453902111,9.89554355020852e-05
1850,2.5525712966918945,4.580392837524414,1.4925943613052368,0.2560531497001648,0.9108450412750244,14.137740135192871,1270.532809840812,9.893984854731725e-05
1860,2.610384941101074,4.534636497497559,1.1465057134628296,0.2864687740802765,1.2270127534866333,14.228428840637207,1270.5163973309693,9.892414754420509e-05
1870,2.686136245727539,4.631620407104492,1.7190278768539429,0.2759415805339813,1.129900336265564,14.377960205078125,1270.4995941895725,9.890833253350157e-05
1880,2.6756832599639893,4.637914657592773,1.4759856462478638,0.25534385442733765,0.811899721622467,14.370025634765625,1270.4826347209603,9.889240355625543e-05
1890,2.5383222103118896,4.555837154388428,1.777591586112976,0.2902616560459137,0.9155146479606628,14.182788848876953,1270.4660106484598,9.887636065381125e-05
1900,2.534538745880127,4.433175563812256,1.5813974142074585,0.2254662811756134,1.3134257793426514,14.269536972045898,1270.4499256263875,9.886020386780927e-05
1910,2.6309239864349365,4.633813858032227,1.7719628810882568,0.24713338911533356,0.8428634405136108,14.33006477355957,1270.4333658883675,9.88439332401853e-05
